Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Pris,URL,ID,Nybygg,Enhetsid,Solforhold,Utendørsareal,Tomteareal,Bruttoareal,Rom,Ant etasjer,Tomt,Renovert år,Areal,Boligselgerforsikring,Grunnflate,Festeavgift
Rekkehus,Eier (Selveier),3,106,110,,1962,,3390000,https://www.finn.no/realestate/homes/ad.html?finnkode=239208212,239208212,0,,,,228,,4,,,,,,,
Leilighet,Eier (Selveier),2,98,99,2,1935,F - mørkegrønn,7500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239173212,239173212,0,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),3,121,128,,1993,E - oransje,4150000,https://www.finn.no/realestate/homes/ad.html?finnkode=239207848,239207848,0,,,,,,5,,,,,,,
Enebolig,Eier (Selveier),4,201,219,,1992,,5800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239207560,239207560,0,,,,1065,233,,,,,,,,
Rekkehus,Eier (Selveier),3,115,121,,2015,B - rød,4200000,https://www.finn.no/realestate/homes/ad.html?finnkode=239207530,239207530,0,,,,,,5,,,,,,,
Enebolig,Eier (Selveier),5,201,277,3,1965,G - oransje,6250000,https://www.finn.no/realestate/homes/ad.html?finnkode=235178965,235178965,0,,,,,,,,,,,,,
Leilighet,Andel,2,66,69,2,2008,D - rød,2700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239207046,239207046,0,,,,,,,,,,,,,
Leilighet,Andel,2,86,89,-1,1976,F - rød,3350000,https://www.finn.no/realestate/homes/ad.html?finnkode=239043774,239043774,0,,,,,,,,,,,,,
Leilighet,Andel,2,110,110,2,1986,E - oransje,3150000,https://www.finn.no/realestate/homes/ad.html?finnkode=238911068,238911068,0,,,,,,,,,,,,,
Leilighet,Andel,2,70,80,3,1969,F - rød,2080000,https://www.finn.no/realestate/homes/ad.html?finnkode=235854601,235854601,0,,,,,,,,,,,,,
Rekkehus,Eier (Selveier),2,95,111,3,1968,,2900000,https://www.finn.no/realestate/homes/ad.html?finnkode=239036193,239036193,0,,,,102,,,,,,,,,
Leilighet,Andel,1,43,43,2,1962,F - rød,1985000,https://www.finn.no/realestate/homes/ad.html?finnkode=236979084,236979084,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,263,338,,1997,,4600000,https://www.finn.no/realestate/homes/ad.html?finnkode=239205441,239205441,0,,,,1154,,,,,,,Ja,,
Leilighet,Eier (Selveier),2,189,199,3,1986,F - rød,11990000,https://www.finn.no/realestate/homes/ad.html?finnkode=212849205,212849205,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,173,175,,2000,B - lysegrønn,5250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239204789,239204789,0,,,,,,6,,,,,,,
Enebolig,Eier (Selveier),5,121,175,,2021,,7150000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239191809&page=4&sort=PUBLISHED_DESC,239191809,1,,,,,,6,,,,,,,
Enebolig,Eier (Selveier),2,107,107,2,1922,G - gul,2960000,https://www.finn.no/realestate/homes/ad.html?finnkode=239204246,239204246,0,,,,,,,,,,,,,
Leilighet,Andel,2,74,84,3,1967,F - lysegrønn,3080000,https://www.finn.no/realestate/homes/ad.html?finnkode=237657537,237657537,0,,,,,,,,,,,,,
Leilighet,Andel,0,30,30,1,2006,D - oransje,1850000,https://www.finn.no/realestate/homes/ad.html?finnkode=234934741,234934741,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,74,80,1,2016,B - rød,2500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239203092,239203092,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,194,215,,1961,G - oransje,4000000,https://www.finn.no/realestate/homes/ad.html?finnkode=239203013,239203013,0,,,,600,,,,,,,,,
Tomannsbolig,Eier (Selveier),3,104,104,2,1918,G - gul,2190000,https://www.finn.no/realestate/homes/ad.html?finnkode=239202665,239202665,0,,,,,,,,,,,,,
Leilighet,Andel,2,71,71,1,1967,,1590000,https://www.finn.no/realestate/homes/ad.html?finnkode=239202588,239202588,0,,,,28504,,,,,,,,,
Enebolig,Eier (Selveier),3,97,101,,1965,G - oransje,2390000,https://www.finn.no/realestate/homes/ad.html?finnkode=238830462,238830462,0,,,,,,,,,,,,,500
Enebolig,Eier (Selveier),5,135,146,,1956,,2250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239202281,239202281,0,,,,609,,,,,,,,61,
Leilighet,Andel,1,52,52,2,1989,B - rød,1112220,https://www.finn.no/realestate/homes/ad.html?finnkode=239202269,239202269,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,42,45,,2015,D - gul,2900000,https://www.finn.no/realestate/homes/ad.html?finnkode=239200925,239200925,0,,,,,,2,,,,,,,
Enebolig,Eier (Selveier),4,113,169,,1957,,1700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239201630,239201630,0,,,,572,,,,,,,,65,
Leilighet,Andel,1,50,50,2,2021,B - rød,1550000,https://www.finn.no/realestate/homes/ad.html?finnkode=239201475,239201475,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,163,206,,1981,F - rød,6290000,https://www.finn.no/realestate/homes/ad.html?finnkode=239137124,239137124,0,,,,,,6,,,,,,,
Enebolig,Eier (Selveier),,167,204,,2010,B - gul,2990000,https://www.finn.no/realestate/homes/ad.html?finnkode=239201035,239201035,0,,,,777,,,,,,,Ja,,
Tomannsbolig,Eier (Selveier),3,71,87,2,2021,C - mørkegrønn,3900000,https://www.finn.no/realestate/homes/ad.html?finnkode=239120600,239120600,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),2,93,214,1,1976,F - gul,1350000,https://www.finn.no/realestate/homes/ad.html?finnkode=239125511,239125511,0,,,,,,,,,,,,,
Leilighet,Andel,2,63,63,4,1962,G - rød,2250000,https://www.finn.no/realestate/homes/ad.html?finnkode=239170721,239170721,0,,,,,,,,,,,,,
Leilighet,Andel,3,73,73,3,1972,E - mørkegrønn,2400000,https://www.finn.no/realestate/homes/ad.html?finnkode=239119659,239119659,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,81,83,2,2018,B - rød,3950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239105162,239105162,0,,,,,,,,,,,,,
Leilighet,Andel,2,67,67,2,1953,F - mørkegrønn,4800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239110945,239110945,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,52,52,5,2008,D - mørkegrønn,6150000,https://www.finn.no/realestate/homes/ad.html?finnkode=239168114,239168114,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),4,91,91,2,1988,D - rød,7500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239137585,239137585,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),2,80,83,3,2008,D - rød,4390000,https://www.finn.no/realestate/homes/ad.html?finnkode=239127070,239127070,0,,,,,,,,,,,,,
Leilighet,Andel,2,66,66,2,1957,,4650000,https://www.finn.no/realestate/homes/ad.html?finnkode=239200392,239200392,0,,,,7522,,,,,,,,,
Leilighet,Eier (Selveier),1,50,50,3,1955,E - lysegrønn,3650000,https://www.finn.no/realestate/homes/ad.html?finnkode=239023613,239023613,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,228,240,,1979,F - gul,3280000,https://www.finn.no/realestate/homes/ad.html?finnkode=239122037,239122037,0,,,,1000,,,,,,,,,
Leilighet,Andel,1,45,56,-1,1971,F - rød,3480000,https://www.finn.no/realestate/homes/ad.html?finnkode=239113722,239113722,0,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),3,102,,,2021,,4990000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=237586143&page=4&sort=PUBLISHED_DESC,237586143,1,,,,,,,,,,102,,,
Tomannsbolig,Eier (Selveier),3,174,186,3,2003,B - gul,9700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239137274,239137274,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,219,358,3,1938,G - gul,2990000,https://www.finn.no/realestate/homes/ad.html?finnkode=222235117,222235117,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,137,188,3,1950,G - gul,2750000,https://www.finn.no/realestate/homes/ad.html?finnkode=239104940,239104940,0,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),4,142,164,2,2008,C - oransje,8600000,https://www.finn.no/realestate/homes/ad.html?finnkode=236097887,236097887,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),5,219,358,3,1938,G - gul,2990000,https://www.finn.no/realestate/homes/ad.html?finnkode=222235117,222235117,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,137,188,3,1950,G - gul,2750000,https://www.finn.no/realestate/homes/ad.html?finnkode=239104940,239104940,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,77.0,188,3,2021,,3940000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=221635035&page=5&sort=PUBLISHED_DESC,221635035,1,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,107,157,,1943,G - gul,2600000,https://www.finn.no/realestate/homes/ad.html?finnkode=233682902,233682902,0,,,,1923,,,,,,,,,
Enebolig,Eier (Selveier),2,118,145,,1960,G - gul,850000,https://www.finn.no/realestate/homes/ad.html?finnkode=239199174,239199174,0,,,,1049,,,,,,,,,
Leilighet,Andel,2,70,79,3,1971,G - mørkegrønn,1680000,https://www.finn.no/realestate/homes/ad.html?finnkode=239044397,239044397,0,,,,,,,,,,,,,
Leilighet,Andel,2,70,93,1,2017,B - rød,2200000,https://www.finn.no/realestate/homes/ad.html?finnkode=239198684,239198684,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),1,99,99,2,1993,,4725000,https://www.finn.no/realestate/homes/ad.html?finnkode=235896331,235896331,0,,,,,,2,,,,,,,
Enebolig,Eier (Selveier),4,164,277,,1924,F - gul,5900000,https://www.finn.no/realestate/homes/ad.html?finnkode=239162667,239162667,0,,,,,,5,,,,,,,
Leilighet,Andel,1,49,53,,1988,E - gul,950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239196313,239196313,0,,,,,,,,Eiet,,,,,
Leilighet,Eier (Selveier),0,40,40,3,1964,F - mørkegrønn,3950000,https://www.finn.no/realestate/homes/ad.html?finnkode=238822181,238822181,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),3,91,91,,1850,G - oransje,2950000,https://www.finn.no/realestate/homes/ad.html?finnkode=239194705,239194705,0,,,,591,,,,,,,,,
Leilighet,Andel,1,40,40,2,2005,D - mørkegrønn,2100000,https://www.finn.no/realestate/homes/ad.html?finnkode=239165042,239165042,0,,,,,,,,,,,,,
Leilighet,Aksje,2,65,65,4,1954,G - rød,3450000,https://www.finn.no/realestate/homes/ad.html?finnkode=239105507,239105507,0,,,,,,,,,,,,,
Leilighet,Andel,2,82,82,3,1978,D - rød,3700000,https://www.finn.no/realestate/homes/ad.html?finnkode=239130422,239130422,0,,,,,,,,,,,,,
Leilighet,Eier (Selveier),3,115,116,2,2005,C - mørkegrønn,4140000,https://www.finn.no/realestate/homes/ad.html?finnkode=239008105,239008105,0,,,,,,,,,,,,,
Enebolig,Eier (Selveier),4,145.5,,,2021,,6390000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208915054&page=5&sort=PUBLISHED_DESC,208915054,1,,,,,,,,,,145.5,,,
Leilighet,Andel,2.5,117.0,,,2021,,2262500.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208903093&page=5&sort=PUBLISHED_DESC,208903093,1,,,,,,,,,,117.0,,,
Leilighet,Eier (Selveier),2.5,112.5,,,2021,,4490000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192721732&page=5&sort=PUBLISHED_DESC,192721732,1,,,,,,,,,,112.5,,,
Leilighet,Andel,2.0,60.0,,,2021,,2540000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208866199&page=5&sort=PUBLISHED_DESC,208866199,1,,,,,,,,,,60.0,,,
Leilighet,Eier (Selveier),2.5,75.0,,,2021,,5525000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=149161809&page=5&sort=PUBLISHED_DESC,149161809,1,,,,,,,,,,75.0,,,
Leilighet,Eier (Selveier),2.0,95.5,,,2021,,4120000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=216083924&page=5&sort=PUBLISHED_DESC,216083924,1,,,,,,,,,,95.5,,,
Leilighet,Eier (Selveier),2.5,68.0,,,2021,,8590000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=177209053&page=5&sort=PUBLISHED_DESC,177209053,1,,,,,,,,,,68.0,,,
Rekkehus,Eier (Selveier),5,132,,,2021,,7250000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208885621&page=5&sort=PUBLISHED_DESC,208885621,1,,,,,,,,,,132,,,
Enebolig,Eier (Selveier),4,217.5,,,2021,,13200000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=216012672&page=5&sort=PUBLISHED_DESC,216012672,1,,,,,,,,,,217.5,,,
Leilighet,Eier (Selveier),2.5,116.5,,,2021,,6490000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=216014525&page=5&sort=PUBLISHED_DESC,216014525,1,,,,,,,,,,116.5,,,
Leilighet,Eier (Selveier),2.5,75.5,,,2021,,4885000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222886499&page=5&sort=PUBLISHED_DESC,222886499,1,,,,,,,,,,75.5,,,
Leilighet,Eier (Selveier),3,85.5,,,2021,,5950000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=141816705&page=5&sort=PUBLISHED_DESC,141816705,1,,,,,,,,,,85.5,,,
Leilighet,Eier (Selveier),2,71,,,2021,,2750000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=161893601&page=5&sort=PUBLISHED_DESC,161893601,1,,,,,,,,,,71,,,
Enebolig,Eier (Selveier),2.5,106.5,,,2021,,3830000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=199542775&page=5&sort=PUBLISHED_DESC,199542775,1,,,,,,,,,,106.5,,,
Leilighet,Andel,2.0,73.0,,,2021,,2485000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235962199&page=5&sort=PUBLISHED_DESC,235962199,1,,,,,,,,,,73.0,,,
Leilighet,Eier (Selveier),1.5,76.5,,,2021,,5275000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235963081&page=5&sort=PUBLISHED_DESC,235963081,1,,,,,,,,,,76.5,,,
Enebolig,Eier (Selveier),4,130.0,,,2021,,5749000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=151578887&page=5&sort=PUBLISHED_DESC,151578887,1,,,,,,,2,,,130.0,,,
Leilighet,Eier (Selveier),2,83,,,2021,,3850000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=161984680&page=5&sort=PUBLISHED_DESC,161984680,1,,,,,,,,,,83,,,
Leilighet,Eier (Selveier),2,80.5,,,2021,,3250000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=171739429&page=5&sort=PUBLISHED_DESC,171739429,1,,,,,,,,,,80.5,,,
Leilighet,Eier (Selveier),2,77.0,,,2021,,3798000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=199560134&page=5&sort=PUBLISHED_DESC,199560134,1,,,,,,,3,,,77.0,,,
Leilighet,Eier (Selveier),2.0,75.5,,,2021,,7045000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=229242143&page=5&sort=PUBLISHED_DESC,229242143,1,,,,,,,,,,75.5,,,
Leilighet,Eier (Selveier),2,78,,,2021,,3195000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=144171962&page=5&sort=PUBLISHED_DESC,144171962,1,,,,,,,,,,78,,,
Enebolig,Eier (Selveier),3,177.5,,,2021,,11870000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232550934&page=5&sort=PUBLISHED_DESC,232550934,1,,,,,,,,,,177.5,,,
Leilighet,Eier (Selveier),2.0,74.0,,,2021,,2288000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=216026086&page=5&sort=PUBLISHED_DESC,216026086,1,,,,,,,,,,74.0,,,
Tomannsbolig,Eier (Selveier),3,107,,,2021,,5290000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=212346410&page=5&sort=PUBLISHED_DESC,212346410,1,,,,,,,,,,107,,,
Rekkehus,Eier (Selveier),4,158,,,2021,,4810000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232571510&page=5&sort=PUBLISHED_DESC,232571510,1,,,,,,,,,,158,,,
Rekkehus,Eier (Selveier),4,76,,,2021,,3840000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215995129&page=5&sort=PUBLISHED_DESC,215995129,1,,,,,,,,,,158,,,
Enebolig,Eier (Selveier),3,141,,,2021,,4395000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=159238048&page=5&sort=PUBLISHED_DESC,159238048,1,,,,,,,,,,141,,,
Tomannsbolig,Eier (Selveier),3,129,,,2021,,2836700,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=189309120&page=5&sort=PUBLISHED_DESC,189309120,1,,,,,,,,,,129,,,
Tomannsbolig,Andel,3,113,,,2021,,2360000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215994600&page=5&sort=PUBLISHED_DESC,215994600,1,,,,,,,2,,,113,,,
Leilighet,Andel,2.0,86.5,,,2021,,2967000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222893031&page=5&sort=PUBLISHED_DESC,222893031,1,,,,,,,,,,86.5,,,
Leilighet,Andel,2.5,78.0,,,2021,,3570000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=169065199&page=5&sort=PUBLISHED_DESC,169065199,1,,,,,,,,,,78.0,,,
Tomannsbolig,Eier (Selveier),4,153,,,2021,,4998000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=151532171&page=5&sort=PUBLISHED_DESC,151532171,1,,,,,,,,,,153,,,
Leilighet,Eier (Selveier),2,57.5,,,2021,,3200000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196117407&page=5&sort=PUBLISHED_DESC,196117407,1,,,,,,,,,,57.5,,,
Tomannsbolig,Eier (Selveier),3,169,223,,1989,D - gul,8200000,https://www.finn.no/realestate/homes/ad.html?finnkode=238383766,238383766,0,,,,463,,,,,,,,,
Leilighet,Eier (Selveier),2.5,71.5,,,2021,,4390000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=183157728&page=6&sort=PUBLISHED_DESC,183157728,1,,,,,,,,,,71.5,,,
Leilighet,Eier (Selveier),3,86.5,,,2021,,6580000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219623093&page=6&sort=PUBLISHED_DESC,219623093,1,,,,,,,,,,86.5,,,
Leilighet,Eier (Selveier),2.5,86.5,,,2021,,7595000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=161973034&page=6&sort=PUBLISHED_DESC,161973034,1,,,,,,,,,,86.5,,,
Enebolig,Eier (Selveier),3,139,,,2021,,3570000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192669164&page=6&sort=PUBLISHED_DESC,192669164,1,,,,,,,2,,,139,,,
Enebolig,Eier (Selveier),4,127,,,2021,,4610000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=198116540&page=6&sort=PUBLISHED_DESC,198116540,1,,,,,,,2,,,127,,,
Leilighet,Eier (Selveier),3,85,,,2021,,5990000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=174210660&page=6&sort=PUBLISHED_DESC,174210660,1,,,,,,,,,,85,,,
Leilighet,Eier (Selveier),1.5,107.0,,,2021,,9350000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192709024&page=6&sort=PUBLISHED_DESC,192709024,1,,,,,,,,,,107.0,,,
Leilighet,Eier (Selveier),2.5,75.5,,,2021,,3295000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=212282451&page=6&sort=PUBLISHED_DESC,212282451,1,,,,,,,,,,75.5,,,
Leilighet,Eier (Selveier),2,75,,,2021,,3350000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=221525129&page=6&sort=PUBLISHED_DESC,221525129,1,,,,,,,,,,75,,,
Leilighet,Eier (Selveier),1,54,,,2021,,2850000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=104145951&page=6&sort=PUBLISHED_DESC,104145951,1,,,,,,,2,,,54,,,
Leilighet,Andel,2.5,84.5,,,2021,,4062500.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=212314565&page=6&sort=PUBLISHED_DESC,212314565,1,,,,,,,,,,84.5,,,
Leilighet,Eier (Selveier),3,99,,,2021,,4700000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=225750849&page=6&sort=PUBLISHED_DESC,225750849,1,,,,,,,,,,99,,,
Leilighet,Andel,2.5,95.5,,,2021,,2860000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222892777&page=6&sort=PUBLISHED_DESC,222892777,1,,,,,,,,,,95.5,,,
Prosjekt,Eier (Selveier),3,151.0,,,2021,,7550000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219565730&page=6&sort=PUBLISHED_DESC,219565730,1,,,,,,,,,,151.0,,,
Leilighet,Eier (Selveier),2,68.5,,,2021,,2500000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=202328066&page=6&sort=PUBLISHED_DESC,202328066,1,,,,,,,,,,68.5,,,
Leilighet,Andel,2.0,77.5,,,2021,,2394000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222917430&page=6&sort=PUBLISHED_DESC,222917430,1,,,,,,,,,,77.5,,,
Leilighet,Andel,2.0,88,,,2021,,8000000,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232563415&page=6&sort=PUBLISHED_DESC,232563415,1,,,,,,,,,,77.5,,,
Leilighet,Eier (Selveier),2.5,91.5,,,2021,,5200000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=171613508&page=6&sort=PUBLISHED_DESC,171613508,1,,,,,,,,,,91.5,,,
Leilighet,Eier (Selveier),1.5,54.5,,,2021,,4500000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232571176&page=6&sort=PUBLISHED_DESC,232571176,1,,,,,,,,,,54.5,,,
Leilighet,Eier (Selveier),1.5,72.5,,,2021,,4470000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=177153666&page=6&sort=PUBLISHED_DESC,177153666,1,,,,,,,,,,72.5,,,
Leilighet,Andel,2,78.5,,,2021,,3773559.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=171688639&page=6&sort=PUBLISHED_DESC,171688639,1,,,,,,,,,,78.5,,,
Leilighet,Andel,2.0,74.5,,,2021,,3422500.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=216046411&page=6&sort=PUBLISHED_DESC,216046411,1,,,,,,,,,,74.5,,,
Leilighet,Andel,2.5,72.5,,,2021,,1476000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219503951&page=6&sort=PUBLISHED_DESC,219503951,1,,,,,,,,,,72.5,,,
Leilighet,Eier (Selveier),2.5,72.0,,,2021,,4925000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192695252&page=6&sort=PUBLISHED_DESC,192695252,1,,,,,,,,,,72.0,,,
Rekkehus,Andel,,115.0,,,2021,,2637500.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235983168&page=6&sort=PUBLISHED_DESC,235983168,1,,,,,,,,,,115.0,,,
Rekkehus,Eier (Selveier),3.5,126.0,,,2021,,8520000.0,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=189306897&page=6&sort=PUBLISHED_DESC,189306897,1,,,,,,,3,,,126.0,,,
Leilighet,Eier (Selveier),1,54,54,1,2005,D - mørkegrønn,4490000,https://www.finn.no/realestate/homes/ad.html?finnkode=239187557,239187557,0,,,,,,,,,,,,,
Tomannsbolig,Eier (Selveier),6,214,273,,1923,G - oransje,12000000,https://www.finn.no/realestate/homes/ad.html?finnkode=239186463,239186463,0,,,,1073,,,,,,,,,
Rekkehus,Eier (Selveier),3,90,90,,2019,B - rød,3890000,https://www.finn.no/realestate/homes/ad.html?finnkode=239168594,239168594,0,,,,,,,,Eiet,,,,,
Leilighet,Eier (Selveier),2,67,76,2,1987,,1890000,https://www.finn.no/realestate/homes/ad.html?finnkode=239182108,239182108,0,,,,,,3,,,,,,,
Andre,Eier (Selveier),4,104,104,,1997,,12000000,https://www.finn.no/realestate/homes/ad.html?finnkode=222272700,222272700,0,,,,12788,111,,,,,,,,
Enebolig,Eier (Selveier),4,147,152,,2001,,5290000,https://www.finn.no/realestate/homes/ad.html?finnkode=239179862,239179862,0,,,,962,,,,,,,,,
Leilighet,Andel,2,70,80,1,2008,,600000,https://www.finn.no/realestate/homes/ad.html?finnkode=237715592,237715592,0,,,,,,,,Eiet,,,,,
Gårdsbruk/Småbruk,Eier (Selveier),5,198,198,,1930,G - oransje,3500000,https://www.finn.no/realestate/homes/ad.html?finnkode=239179636,239179636,0,,,,180596,,,,,,,,,
Enebolig,Eier (Selveier),4,212,249,,2013,C - rød,7200000,https://www.finn.no/realestate/homes/ad.html?finnkode=238975953,238975953,0,,,,,,5,,,,,,,
Enebolig,Eier (Selveier),5,186,186,,1991,D - gul,5890000,https://www.finn.no/realestate/homes/ad.html?finnkode=238944026,238944026,0,,,,,,7,,,,,,,
Leilighet,Andel,2,68,68,3,1963,G - oransje,1150000,https://www.finn.no/realestate/homes/ad.html?finnkode=239178106,239178106,0,,,,,,,,,,,,,
Leilighet,Andel,3,66,66,2,1958,G - rød,3800000,https://www.finn.no/realestate/homes/ad.html?finnkode=239177946,239177946,0,,,,,,,,,,,,,
